review_id,business_name,stars,date,text,reviewer_reviews_count,is_local_guide,likes_count,source,review_context_raw
Ci9DQUlRQUNvZENodHljRjlvT2tkeE9GOVhTRVJ1ZDNFNFEwVjRVRWhDZGw5cVRXYxAB,IDA Restaurant Bar,5,2026-03-27T02:13:26.973Z,Excelente atención !!!…muy recomendable,3,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2tRMWJsaHNXSGxQUldOWk1qQnRSa1JwVnpJdGFrRRAB,IDA Restaurant Bar,5,2026-03-27T02:09:59.514Z,"Excelente todo, soy cliente desde hace muchos años me encanta,   La atención bruno y de elvio es excelente!!!",8,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2tac1ptNDRXREpSVTI1eVFWZHVNUzB5UTNsbVNrRRAB,IDA Restaurant Bar,5,2026-03-27T02:09:44.273Z,Bruno y Elvio nos atendieron muy bien es un gusto venir,2,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT21kalpXcHZSRGRrTTNaS0xXTktWa1ZsUkZGdFlYYxAB,IDA Restaurant Bar,5,2026-03-27T01:56:40.330Z,Riquísimo el salmón con el boniato! Una bomba. La atención perfecta!,13,False,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$50,000-60,000"", ""Nivel de ruido"": ""Ruido moderado"", ""Eventos especiales"": ""Ningún evento especial""}"
Ci9DQUlRQUNvZENodHljRjlvT2xObmRIVnZPWFpyWTJJMlZtOHhYMmhqT1hkbFQwRRAB,IDA Restaurant Bar,5,2026-03-25T15:58:43.247Z,,51,True,0,google_maps,"{""Tipo de comida"": ""Brunch""}"
Ci9DQUlRQUNvZENodHljRjlvT25WbVJubDNWbkJWWVZGb1kzQktNbEJsU1ZOUExXYxAB,IDA Restaurant Bar,2,2026-03-24T16:54:42.007Z,"No fuimos bien atendidos, nos tomaron la mitad del pedido, al no haber opciones de platos principales vegetarianos, la moza consultó y no ofrecieron opciones. Luego sentido de seguir tomando el pedido.

No hay platos principales Vegetarianos ni Veganos.

Carta reducida en comparación a épocas anteriores.

Las guarniciones estaban frías.",3,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2xKemFVOVJiVkJwZWpodFJqbGZaa3BqWm1SS1ZGRRAB,IDA Restaurant Bar,5,2026-03-21T13:50:53.074Z,"Excelente lugar! La comida exquisita, la atención impecable, el ambiente y la música resultaron el marco perfecto para una noche increíble !!!",2,False,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2pnMWFHUlBRUzB0VWxONllXMDBWR3RWVFd4M2FVRRAB,IDA Restaurant Bar,5,2026-03-21T13:48:35.071Z,,2,False,0,google_maps,"{""Precio por persona"": ""$80,000-90,000""}"
Ci9DQUlRQUNvZENodHljRjlvT200MlgwUTBiMHRQT1VkUmFIQjFORWd6ZERRMVlVRRAB,IDA Restaurant Bar,5,2026-03-19T21:52:34.517Z,,8,True,0,google_maps,{}
Ci9DQUlRQUNvZENodHljRjlvT2xsbGNUaEpVVGhCZFVkSGNqQkJjVFU1YldoeWRrRRAB,IDA Restaurant Bar,5,2026-03-17T19:22:01.130Z,,3,True,0,google_maps,"{""Tipo de comida"": ""Cena"", ""Precio por persona"": ""$50,000-60,000""}"
